x-axis,1
second,Volt
-59.6000E-09,+643.8639175E-06
-59.2875E-09,+643.8639175E-06
-58.9750E-09,+643.8639175E-06
-58.6625E-09,+643.8639175E-06
-58.3500E-09,+643.8639175E-06
-58.0375E-09,+643.8639175E-06
-57.7250E-09,+643.8639175E-06
-57.4125E-09,+643.8639175E-06
-57.1000E-09,+643.8639175E-06
-56.7875E-09,+643.8639175E-06
-56.4750E-09,+643.8639175E-06
-56.1625E-09,+643.8639175E-06
-55.8500E-09,+643.8639175E-06
-55.5375E-09,+643.8639175E-06
-55.2250E-09,+643.8639175E-06
-54.9125E-09,+643.8639175E-06
-54.6000E-09,+643.8639175E-06
-54.2875E-09,+643.8639175E-06
-53.9750E-09,+643.8639175E-06
-53.6625E-09,+643.8639175E-06
-53.3500E-09,+643.8639175E-06
-53.0375E-09,+643.8639175E-06
-52.7250E-09,+643.8639175E-06
-52.4125E-09,+643.8639175E-06
-52.1000E-09,+643.8639175E-06
-51.7875E-09,+643.8639175E-06
-51.4750E-09,+643.8639175E-06
-51.1625E-09,+643.8639175E-06
-50.8500E-09,+643.8639175E-06
-50.5375E-09,+643.8639175E-06
-50.2250E-09,-10.6124173690E-03
-49.9125E-09,-39.5571406771E-03
-49.6000E-09,-39.5571406771E-03
-49.2875E-09,-39.5571406771E-03
-48.9750E-09,-39.5571406771E-03
-48.6625E-09,-39.5571406771E-03
-48.3500E-09,-39.5571406771E-03
-48.0375E-09,-39.5571406771E-03
-47.7250E-09,-39.5571406771E-03
-47.4125E-09,-33.9290000338E-03
-47.1000E-09,-13.8284977365E-03
-46.7875E-09,+643.8639175E-06
-46.4750E-09,+643.8639175E-06
-46.1625E-09,+643.8639175E-06
-45.8500E-09,+643.8639175E-06
-45.5375E-09,+643.8639175E-06
-45.2250E-09,+643.8639175E-06
-44.9125E-09,+643.8639175E-06
-44.6000E-09,+643.8639175E-06
-44.2875E-09,+643.8639175E-06
-43.9750E-09,+643.8639175E-06
-43.6625E-09,+643.8639175E-06
-43.3500E-09,+643.8639175E-06
-43.0375E-09,+643.8639175E-06
-42.7250E-09,-10.6124173690E-03
-42.4125E-09,-39.5571406771E-03
-42.1000E-09,-39.5571406771E-03
-41.7875E-09,-39.5571406771E-03
-41.4750E-09,-39.5571406771E-03
-41.1625E-09,-39.5571406771E-03
-40.8500E-09,-32.5219648730E-03
-40.5375E-09,-10.2104073230E-03
-40.2250E-09,+643.8639175E-06
-39.9125E-09,+6.2720045607E-03
-39.6000E-09,+26.3725068580E-03
-39.2875E-09,+40.8448685121E-03
-38.9750E-09,+40.8448685121E-03
-38.6625E-09,+40.8448685121E-03
-38.3500E-09,+40.8448685121E-03
-38.0375E-09,+40.8448685121E-03
-37.7250E-09,+40.8448685121E-03
-37.4125E-09,+34.5132102884E-03
-37.1000E-09,+13.3071803648E-03
-36.7875E-09,+643.8639175E-06
-36.4750E-09,+643.8639175E-06
-36.1625E-09,+643.8639175E-06
-35.8500E-09,+643.8639175E-06
-35.5375E-09,+643.8639175E-06
-35.2250E-09,+643.8639175E-06
-34.9125E-09,+6.2720045607E-03
-34.6000E-09,+26.3725068580E-03
-34.2875E-09,+40.8448685121E-03
-33.9750E-09,+35.9202454492E-03
-33.6625E-09,+16.9252707783E-03
-33.3500E-09,+643.8639175E-06
-33.0375E-09,+643.8639175E-06
-32.7250E-09,+643.8639175E-06
-32.4125E-09,+643.8639175E-06
-32.1000E-09,+643.8639175E-06
-31.7875E-09,+643.8639175E-06
-31.4750E-09,+643.8639175E-06
-31.1625E-09,+643.8639175E-06
-30.8500E-09,+643.8639175E-06
-30.5375E-09,+643.8639175E-06
-30.2250E-09,+643.8639175E-06
-29.9125E-09,+643.8639175E-06
-29.6000E-09,+643.8639175E-06
-29.2875E-09,+643.8639175E-06
-28.9750E-09,+643.8639175E-06
-28.6625E-09,+643.8639175E-06
-28.3500E-09,+643.8639175E-06
-28.0375E-09,+643.8639175E-06
-27.7250E-09,-10.6124173689E-03
-27.4125E-09,-39.5571406771E-03
-27.1000E-09,-39.5571406771E-03
-26.7875E-09,-28.3008593906E-03
-26.4750E-09,+643.8639175E-06
-26.1625E-09,+643.8639175E-06
-25.8500E-09,+643.8639175E-06
-25.5375E-09,+643.8639175E-06
-25.2250E-09,+11.9001452039E-03
-24.9125E-09,+40.8448685121E-03
-24.6000E-09,+40.8448685121E-03
-24.2875E-09,+40.8448685121E-03
-23.9750E-09,+40.8448685121E-03
-23.6625E-09,+40.8448685121E-03
-23.3500E-09,+33.1061751276E-03
-23.0375E-09,+9.6890899513E-03
-22.7250E-09,-10.6124173689E-03
-22.4125E-09,-39.5571406771E-03
-22.1000E-09,-39.5571406771E-03
-21.7875E-09,-50.8134219635E-03
-21.4750E-09,-79.7581452716E-03
-21.1625E-09,-79.7581452716E-03
-20.8500E-09,-72.7229694676E-03
-20.5375E-09,-50.4114119176E-03
-20.2250E-09,-39.5571406771E-03
-19.9125E-09,-39.5571406771E-03
-19.6000E-09,-39.5571406771E-03
-19.2875E-09,-39.5571406771E-03
-18.9750E-09,-39.5571406771E-03
-18.6625E-09,-39.5571406771E-03
-18.3500E-09,-39.5571406771E-03
-18.0375E-09,-39.5571406771E-03
-17.7250E-09,-39.5571406771E-03
-17.4125E-09,-39.5571406771E-03
-17.1000E-09,-39.5571406771E-03
-16.7875E-09,-39.5571406771E-03
-16.4750E-09,-44.4817637399E-03
-16.1625E-09,-63.4767384108E-03
-15.8500E-09,-87.4968386561E-03
-15.5375E-09,-110.9139238324E-03
-15.2250E-09,-119.9591498662E-03
-14.9125E-09,-119.9591498662E-03
-14.6000E-09,-119.9591498662E-03
-14.2875E-09,-119.9591498662E-03
-13.9750E-09,-119.9591498662E-03
-13.6625E-09,-119.9591498662E-03
-13.3500E-09,-112.9239740622E-03
-13.0375E-09,-90.6124165122E-03
-12.7250E-09,-79.7581452716E-03
-12.4125E-09,-74.1300046284E-03
-12.1000E-09,-54.0295023311E-03
-11.7875E-09,-39.5571406771E-03
-11.4750E-09,-39.5571406771E-03
-11.1625E-09,-39.5571406771E-03
-10.8500E-09,-39.5571406771E-03
-10.5375E-09,-39.5571406771E-03
-10.2250E-09,-39.5571406771E-03
-9.9125E-09,-33.9290000338E-03
-9.6000E-09,-13.8284977366E-03
-9.2875E-09,+643.8639175E-06
-8.9750E-09,+643.8639175E-06
-8.6625E-09,+643.8639175E-06
-8.3500E-09,+643.8639175E-06
-8.0375E-09,+643.8639175E-06
