x-axis,1
second,Volt
+47.3875E-09,-167.1797337622E-03
+47.5437E-09,-165.7726986014E-03
+47.7000E-09,-159.3405378663E-03
+47.8562E-09,-150.6973218784E-03
+48.0125E-09,-145.6721963041E-03
+48.1687E-09,-139.2400355690E-03
+48.3250E-09,-129.1897844203E-03
+48.4812E-09,-119.1395332717E-03
+48.6375E-09,-109.0892821230E-03
+48.7937E-09,-99.0390309744E-03
+48.9500E-09,-88.9887798258E-03
+49.1062E-09,-80.3455638379E-03
+49.2625E-09,-75.3204382636E-03
+49.4187E-09,-68.8882775285E-03
+49.5750E-09,-58.8380263798E-03
+49.7312E-09,-48.7877752312E-03
+49.8875E-09,-38.7375240826E-03
+50.0437E-09,-30.0943080947E-03
+50.2000E-09,-23.6621473596E-03
+50.3562E-09,-15.0189313718E-03
+50.5125E-09,-9.9938057974E-03
+50.6687E-09,-6.3757153839E-03
+50.8250E-09,-4.9686802231E-03
+50.9812E-09,+56.4453512E-06
+51.1375E-09,+3.6745357647E-03
+51.2937E-09,+3.6745357647E-03
+51.4500E-09,+2.2675006039E-03
+51.6062E-09,-1.3505898096E-03
+51.7625E-09,-2.7576249704E-03
+51.9187E-09,-6.3757153839E-03
+52.0750E-09,-9.1897857055E-03
+52.2312E-09,-17.8330016933E-03
+52.3875E-09,-24.2651624285E-03
+52.5437E-09,-34.3154135771E-03
+52.7000E-09,-45.7726998865E-03
+52.8562E-09,-59.4410414487E-03
+53.0125E-09,-68.0842574366E-03
+53.1687E-09,-74.5164181717E-03
+53.3250E-09,-83.1596341595E-03
+53.4812E-09,-88.1847597338E-03
+53.6375E-09,-91.8028501474E-03
+53.7937E-09,-91.8028501474E-03
+53.9500E-09,-90.3958149866E-03
+54.1062E-09,-85.3706894122E-03
+54.2625E-09,-80.3455638379E-03
+54.4187E-09,-76.7274734244E-03
+54.5750E-09,-76.7274734244E-03
+54.7312E-09,-78.1345085852E-03
+54.8875E-09,-85.9737044811E-03
+55.0437E-09,-103.8631515257E-03
+55.2000E-09,-130.3958145581E-03
+55.3562E-09,-167.5817438080E-03
+55.5125E-09,-225.6721954471E-03
+55.6687E-09,-293.8128982348E-03
+55.8250E-09,-379.0390279752E-03
+55.9812E-09,-493.8128960926E-03
+56.1375E-09,-626.4762112546E-03
+56.2937E-09,-784.2651542882E-03
+56.4500E-09,-964.3656548718E-03
+56.6062E-09,-1.1665767079824E+00
+56.7625E-09,-1.4033606250443E+00
+56.9187E-09,-1.6602450444035E+00
+57.0750E-09,-1.9372299660600E+00
+57.2312E-09,-2.2300942845314E+00
+57.3875E-09,-2.5322048340595E+00
+57.5437E-09,-2.8473807100809E+00
+57.7000E-09,-3.1603455308495E+00
+57.8562E-09,-3.4741143717101E+00
+58.0125E-09,-3.7778329614221E+00
+58.1687E-09,-4.0700942648246E+00
+58.3250E-09,-4.3444661211826E+00
+58.4812E-09,-4.5951193848297E+00
+58.6375E-09,-4.8214510406972E+00
+58.7937E-09,-5.0126068175445E+00
+58.9500E-09,-5.1728078208539E+00
+59.1062E-09,-5.3030590757405E+00
+59.2625E-09,-5.3864761602743E+00
+59.4187E-09,-5.4433605817757E+00
+59.5750E-09,-5.4644661091880E+00
+59.7312E-09,-5.4437625918218E+00
+59.8875E-09,-5.3973304315152E+00
+60.0437E-09,-5.3149183720965E+00
+60.2000E-09,-5.2087877199669E+00
+60.3562E-09,-5.0825565655400E+00
+60.5125E-09,-4.9376319439767E+00
+60.6687E-09,-4.7804460160119E+00
+60.8250E-09,-4.6154208921513E+00
+60.9812E-09,-4.4395414970501E+00
+61.1375E-09,-4.2636621019489E+00
+61.2937E-09,-4.0877827068476E+00
+61.4500E-09,-3.9133103469072E+00
